Id,Action
695,0.998888889
696,0.883299496
697,0.994761905
698,0.910364562
699,0.934462296
700,0.879551822
701,0.775230964
702,0.988435564
703,0.975638381
704,0.957813990
705,0.918689632
706,0.931840641
707,0.997657051
708,0.981963741
709,0.978535591
710,0.952893626
711,0.572109010
712,0.919890914
713,0.985284314
714,0.972111498
715,0.963062672
716,0.756624289
717,0.962091809
718,0.892234002
719,0.894402156
720,0.976378006
721,0.971444487
722,0.991713033
723,0.935202224
724,0.956668897
725,0.937836097
726,0.967593356
727,0.957526259
728,0.991705882
729,0.988628446
730,0.953738397
731,0.914975746
732,0.979510383
733,0.956051574
734,0.980678508
735,0.963739899
736,0.853808308
737,0.956650322
738,0.957321713
739,0.972235086
740,0.988512560
741,0.958789322
742,0.975019643
743,0.931634921
744,0.967842796
745,0.965359593
746,0.992588338
747,0.982934524
748,0.974906701
749,0.977290733
750,0.988276099
751,0.965992282
752,0.985131979
753,0.971566169
754,0.999473684
755,0.918167914
756,0.986255019
757,0.997019300
758,0.991747505
759,0.966831004
760,0.976347701
761,0.956110307
762,0.983062275
763,0.960939304
764,0.955768095
765,0.915798041
766,0.990805556
767,0.909779317
768,0.949723874
769,0.998833333
770,0.984969683
771,0.993971154
772,0.914001423
773,0.959085181
774,0.911979966
775,0.985671301
776,0.765144630
777,0.981939309
778,0.988614087
779,0.962713745
780,0.981295837
781,0.939919441
782,0.969063476
783,0.898724992
784,0.961734066
785,0.785652916
786,0.985883668
787,0.980027135
788,0.963914551
789,0.987657687
790,0.824244283
791,0.982250582
792,0.994801435
793,0.947246843
794,0.912349329
795,0.995000000
796,0.967741748
797,0.941909404
798,0.977259223
799,0.989154092
800,0.977169022
801,0.988869688
802,0.990000000
803,0.932454005
804,0.962849049
805,0.999444444
806,0.949534154
807,0.910651176
808,0.917361551
809,0.956887255
810,0.990364818
811,0.994229665
812,0.495500273
813,0.997500000
814,0.976253749
815,0.891127957
816,1.000000000
817,0.962897752
818,0.969598818
819,0.934097165
820,0.973130447
821,0.978289322
822,0.945866618
823,0.963532606
824,0.995460526
825,0.959768746
826,0.921826138
827,0.988482275
828,0.957393482
829,0.978530608
830,0.969286251
831,0.863869237
832,0.962951622
833,0.943908240
834,0.954974930
835,0.964297594
836,0.900155588
837,0.845540972
838,0.955523965
839,0.924290580
840,0.915010350
841,0.969930518
842,0.980095096
843,0.999011905
844,0.949868697
845,0.981623962
846,0.962735542
847,0.973706823
848,0.993048611
849,0.982749422
850,0.393436755
851,0.964010618
852,0.890189415
853,0.948701043
854,0.485592170
855,0.998145743
856,0.979330502
857,0.980285594
858,0.970797258
859,0.983075909
860,0.998750000
861,0.989968661
862,0.929712036
863,0.968681353
864,0.840284980
865,0.809483478
866,0.949513534
867,0.978719156
868,0.937819679
869,0.923045926
870,0.986118877
871,0.974284278
872,0.838523965
873,0.967498919
874,0.979965278
875,0.986743882
876,0.816322237
877,0.914319440
878,0.975317332
879,0.962799518
880,0.966008626
881,0.920087704
882,0.974671325
883,0.996859432
884,0.973924736
885,0.928121426
886,0.946460732
887,0.881522411
888,0.953102389
889,0.986047809
890,0.963993193
891,0.994436328
892,0.879275680
893,0.890725092
894,0.956968195
895,0.977890034
896,0.977991703
897,0.690067298
898,0.970094138
899,0.929978244
900,0.998000000
901,0.974215380
902,0.985005824
903,0.991104350
904,0.963957766
905,0.935585200
906,0.958771941
907,0.963593869
908,0.993368831
909,0.907427104
910,0.847939643
911,0.858753020
912,0.980235745
913,0.998932749
914,0.992101190
915,0.996891703
916,0.986816993
917,0.968809324
918,0.947946337
919,0.976520833
920,0.965977925
921,0.991196078
922,0.984845509
923,0.940583648
924,0.951376677
925,0.969119263
926,0.981774821
927,0.991180556
928,0.996129630
929,0.999615385
930,0.996750000
931,0.981738562
932,0.974251375
933,0.907574376
934,0.798895456
935,0.977462901
936,0.800933001
937,1.000000000
938,0.998854167
939,0.910237924
940,0.978061416
941,0.997617647
942,0.982456639
943,0.948124549
944,0.996301587
945,0.969103785
946,0.880294589
947,0.963030607
948,0.922453282
949,0.982461246
950,0.990222222
951,0.966484622
952,0.626418549
953,0.976568122
954,0.954673347
955,0.951254319
956,0.883127228
957,0.988332080
958,0.984241698
959,0.920682318
960,0.931968576
961,0.895088991
962,0.996111111
963,0.996906293
964,0.920155597
965,0.831857774
966,0.983831169
967,0.984303859
968,0.988613630
969,0.988928571
970,0.977240006
971,0.983532107
972,0.977024749
973,0.906851987
974,0.927578812
975,0.989311605
976,0.986068894
977,0.919985371
978,0.953477662
979,0.932248327
980,0.721426841
981,0.964954574
982,0.988209064
983,0.991585157
984,0.675500194
985,0.979000435
986,0.945338979
987,0.998571429
988,0.997590909
989,0.948392657
990,0.729237796
991,0.699176024
992,0.981701923
993,0.911287001
994,0.967056861
995,0.976000117
996,0.960173699
997,0.613479594
998,0.974660969
999,0.982217935
1000,0.989217300
1001,0.977864469
1002,0.959230057
1003,0.980612785
1004,0.914315748
1005,0.986750327
1006,0.932695227
1007,0.992394804
1008,0.989644231
1009,0.969097097
1010,0.977569688
1011,0.982115450
1012,0.968450938
1013,0.999047619
1014,0.976044378
1015,0.951975741
1016,0.997782738
1017,0.373560438
1018,0.900753742
1019,0.995398719
1020,0.935209626
1021,0.993619322
1022,0.974992618
1023,0.971339602
1024,0.879615134
1025,0.916712098
1026,0.910078117
1027,0.951833940
1028,0.974679487
1029,0.943522186
1030,0.985291635
1031,0.824355013
1032,0.965809452
1033,0.993396825
1034,0.913191790
1035,0.981815476
1036,0.975027836
1037,0.986274956
1038,0.928974109
1039,0.909554050
1040,0.989600000
1041,0.978241056
1042,0.906489288
1043,0.360657670
1044,0.951444124
1045,0.987188645
1046,0.964111501
1047,0.957087875
1048,0.977153409
1049,0.661151167
1050,0.972819368
1051,0.994541719
1052,0.988207575
1053,0.944354348
1054,0.917211815
1055,0.939432574
1056,0.973737170
1057,0.968031796
1058,0.980691207
1059,0.968730519
1060,0.982055322
1061,0.969898190
1062,0.954684516
1063,0.942200458
1064,0.924528259
1065,0.990459670
1066,0.978812399
1067,1.000000000
1068,0.861842144
1069,0.936544929
1070,0.982940770
1071,0.951048903
1072,0.935969103
1073,0.706549253
1074,0.972573928
1075,0.910761898
1076,0.986463011
1077,0.986374422
1078,0.985321809
1079,0.966528079
1080,0.778328405
1081,0.998491597
1082,0.988011122
1083,0.969161716
1084,0.980225127
1085,0.898111637
1086,0.993055556
1087,0.848829735
1088,0.938112270
1089,0.851889874
1090,0.997672269
1091,0.993013480
1092,0.955552959
1093,0.947082657
1094,0.987750000
1095,0.997883023
1096,0.987318742
1097,0.931379237
1098,0.982471467
1099,0.932836493
1100,0.853808450
1101,0.903899184
1102,0.968994008
1103,0.999166667
1104,0.825042378
1105,0.973945204
1106,0.984925817
1107,0.988422924
1108,0.951413863
1109,0.994046791
1110,0.936049325
1111,0.994855769
1112,0.959380341
1113,0.996102197
1114,0.959740667
1115,0.973391694
1116,0.975940115
1117,0.910226082
1118,0.989441765
1119,0.957830037
1120,0.954583281
1121,0.984161165
1122,0.588895097
1123,0.888197905
1124,0.947764719
1125,0.907231681
1126,0.978720809
1127,0.992421086
1128,0.995035714
1129,0.981572620
1130,0.939440182
1131,0.950813359
1132,0.981698413
1133,0.945134855
1134,0.985370615
1135,0.801127307
1136,0.981224747
1137,0.985533417
1138,0.981231443
1139,0.993000000
1140,0.943609319
1141,0.996897436
1142,0.909508559
1143,0.934093584
1144,0.926146155
1145,0.999500000
1146,0.963777001
1147,0.999705882
1148,0.914075577
1149,0.952314613
1150,0.955962626
1151,0.943692307
1152,0.987535714
1153,0.972657012
1154,0.573347549
1155,0.982913847
1156,0.975638769
1157,0.992701840
1158,0.967911839
1159,0.989594797
1160,0.946589041
1161,0.957985687
1162,0.924823185
1163,0.897629754
1164,0.989174603
1165,0.998285714
1166,0.995828063
1167,0.993802689
1168,0.910289825
1169,0.903874012
1170,0.991862825
1171,0.938895346
1172,0.988012821
1173,0.926049015
1174,0.976625624
1175,0.983934101
1176,0.997857143
1177,0.984956349
1178,0.972605762
1179,0.987917137
1180,0.617164569
1181,0.962950497
1182,0.959886854
1183,0.974109793
1184,0.968941248
1185,0.963830349
1186,1.000000000
1187,0.970511971
1188,0.395163266
1189,0.944384242
1190,0.965036903
1191,0.964438084
1192,0.983437974
1193,0.991087238
1194,0.965822660
1195,0.948458235
1196,0.974622065
1197,0.971714541
1198,0.974363089
1199,0.998545455
1200,0.979494125
1201,0.985135072
1202,0.968963575
1203,0.957738338
1204,0.957965932
1205,0.960675031
1206,0.942998512
1207,0.980432540
1208,0.973163781
1209,0.590669842
1210,0.913127642
1211,0.960987936
1212,0.951483912
1213,0.969036570
1214,0.978567100
1215,0.987731024
1216,0.987473970
1217,0.959315283
1218,0.869593944
1219,0.854654626
1220,0.972662029
1221,0.989641116
1222,0.883987053
1223,0.995565476
1224,0.878288752
1225,0.972734723
1226,0.991381841
1227,0.994330357
1228,0.942920777
1229,0.995287879
1230,0.969688208
1231,0.963597359
1232,0.969778376
1233,0.986751111
1234,0.953694639
1235,0.996347953
1236,0.925317019
1237,0.981695569
1238,0.989746753
1239,0.988816017
1240,0.905641428
1241,0.987289530
1242,0.845340453
1243,0.971562802
1244,0.997556818
1245,0.986035714
1246,0.911533777
1247,0.965337440
1248,0.882423059
1249,0.888895823
1250,0.984797053
1251,0.945665929
1252,0.990098214
1253,0.964923966
1254,0.983542208
1255,0.948967034
1256,0.999545455
1257,0.982834779
1258,0.958965474
1259,0.981865308
1260,0.949714235
1261,0.985335412
1262,0.973899621
1263,0.950681285
1264,0.993689103
1265,0.899472672
1266,0.921774756
1267,0.994909722
1268,0.885404366
1269,0.997698718
1270,0.999807692
1271,0.881292708
1272,0.923415372
1273,0.967320218
1274,0.969326428
1275,0.980534181
1276,0.994336322
1277,0.983070378
1278,0.998750000
1279,0.920872343
1280,0.900365450
1281,0.977168226
1282,0.931953490
1283,0.923673048
1284,0.908141413
1285,0.989140600
1286,0.912153734
1287,0.741670020
1288,0.975745561
1289,0.902486575
1290,0.978884385
1291,0.956103021
1292,0.891489132
1293,0.985441497
1294,0.922331916
1295,0.999736842
1296,0.960291540
1297,0.970490025
1298,0.897580922
1299,0.997445055
1300,0.934429779
1301,0.902287342
1302,0.966434837
1303,0.983112060
1304,0.989030288
1305,0.943079743
1306,0.931281330
1307,0.988444107
1308,0.983875975
1309,0.999687500
1310,0.952241292
1311,0.969871582
1312,0.953953419
1313,0.645723269
1314,0.866215777
1315,0.934548816
1316,0.990130125
1317,0.944774401
1318,0.960994258
1319,0.960878995
1320,0.455395566
1321,0.912694919
1322,0.989745192
1323,0.991571429
1324,0.994476190
1325,0.966135942
1326,0.987581336
1327,0.725243649
1328,0.994206539
1329,0.945313683
1330,0.968924086
1331,0.987883406
1332,0.953289865
1333,0.928724920
1334,0.892053984
1335,0.937313473
1336,1.000000000
1337,0.943319412
1338,0.991758575
1339,0.910004163
1340,0.975537012
1341,0.744272544
1342,0.993784035
1343,0.935697115
1344,0.992570742
1345,0.970526749
1346,0.974403486
1347,0.992500000
1348,0.997500000
1349,0.987593026
1350,0.986098339
1351,0.840061780
1352,0.987431418
1353,0.707044395
1354,0.934524075
1355,0.974632850
1356,0.973053810
1357,0.992141272
1358,0.947699704
1359,0.325433354
1360,0.974288059
1361,0.958600799
1362,0.990431911
1363,0.950209365
1364,0.728369923
1365,0.961741121
1366,0.980847527
1367,0.987406955
1368,0.941268811
1369,0.993222431
1370,0.833289879
1371,0.981717033
1372,0.735354077
1373,0.927549722
1374,0.828777968
1375,0.980063416
1376,0.982092787
1377,0.954033609
1378,0.951865700
1379,0.892257247
1380,0.986000702
1381,0.953577352
1382,0.992236111
1383,0.996718703
1384,0.984236842
1385,0.964178530
1386,0.966711549
1387,0.963803571
1388,0.982549575
1389,0.996030303
1390,0.982011359
1391,0.308105298
1392,0.962249342
1393,0.987897585
1394,0.977405678
1395,0.861766543
1396,0.986142857
1397,0.996830808
1398,0.950911539
1399,0.813897273
1400,0.984253739
1401,0.960318843
1402,0.965426883
1403,0.956529813
1404,0.990864006
1405,0.963382107
1406,0.977320699
1407,0.919538975
1408,0.999642857
1409,0.894659921
1410,0.824935298
1411,0.961148255
1412,0.972479949
1413,0.605014576
1414,0.432959080
1415,0.979680804
1416,0.994041667
1417,0.905364201
1418,0.995154600
1419,0.995069930
1420,0.938927787
1421,0.991306106
1422,0.962395141
1423,0.929029874
1424,0.998333333
1425,0.958270444
1426,0.984135148
1427,0.987852227
1428,0.954385961
1429,0.595461065
1430,0.967227411
1431,0.958469299
1432,0.958690968
1433,0.184366182
1434,0.755597781
1435,0.980617369
1436,0.993250812
1437,0.984202780
1438,0.925443647
1439,0.931754143
1440,0.982186147
1441,0.841089344
1442,0.929603385
1443,0.961574877
1444,0.991783586
1445,0.974094877
1446,0.980245964
1447,0.992237745
1448,0.931180492
1449,0.892129394
1450,0.950424367
1451,0.936840484
1452,0.965699315
1453,0.980076913
1454,0.925752190
1455,0.988984127
1456,0.944873458
1457,0.953940746
1458,0.993799841
1459,0.997982955
1460,0.963791304
1461,0.986739316
1462,0.403630775
1463,0.980244584
1464,0.380196924
1465,0.987985044
1466,0.992567537
1467,0.884478213
1468,0.905128173
1469,0.854127028
1470,0.842736336
1471,0.994241236
1472,0.984420980
1473,0.808121665
1474,0.996132937
1475,0.999615385
1476,0.971913580
1477,0.995061813
1478,0.991450201
1479,0.957472041
1480,0.998228610
1481,0.992660714
1482,0.880778765
1483,0.899928728
1484,0.892319935
1485,0.979552809
1486,0.984192295
1487,0.987441060
1488,0.912026371
1489,0.981032502
1490,0.955191167
1491,0.991642534
1492,0.980490294
1493,0.893404549
1494,0.864889368
1495,0.998416667
1496,0.966438956
1497,0.950140770
1498,0.959291404
1499,0.969798545
1500,0.983522724
1501,0.995183904
1502,0.861959772
1503,0.991015251
1504,0.949920951
1505,0.956647753
1506,0.931747369
1507,0.951464831
1508,0.993518825
1509,0.990181159
1510,0.926302023
1511,0.984722451
1512,0.991284722
1513,0.871213976
1514,0.974547884
1515,0.946792203
1516,0.977916384
1517,0.787972410
1518,0.978571725
1519,0.996364146
1520,0.991617495
1521,0.971380201
1522,0.969227591
1523,0.963926337
1524,0.828967314
1525,0.997785714
1526,0.975723559
1527,0.926366043
1528,0.943416296
1529,0.954196907
1530,0.988785578
1531,0.997424242
1532,0.992283398
1533,0.999722222
1534,0.995523810
1535,0.999736842
1536,0.917792480
1537,0.997750000
1538,0.975738636
1539,0.975502495
1540,0.990428571
1541,0.997077020
1542,0.997000000
1543,0.968265068
1544,0.949612363
1545,0.983441886
1546,0.957541848
1547,0.924259846
1548,0.952939082
1549,0.993585953
1550,0.956182808
1551,0.987153417
1552,0.969335666
1553,0.988665414
1554,0.988940879
1555,0.984202780
1556,0.944019529
1557,0.888434603
1558,0.958570512
1559,0.972309028
1560,0.950417769
1561,0.960444153
1562,0.944282840
1563,0.662477623
1564,0.969621050
1565,0.996894580
1566,0.948065100
1567,0.792994838
1568,0.976850668
1569,0.750255105
1570,0.982459516
1571,0.994889759
1572,0.992119658
1573,0.348639813
1574,0.987166667
1575,0.985136905
1576,0.972468752
1577,0.966793493
1578,0.984522131
1579,0.927486863
1580,0.853373400
1581,0.927280724
1582,0.982783621
1583,0.945200798
1584,0.981264040
1585,0.856298421
1586,0.959988104
1587,0.951685962
1588,0.965973091
1589,0.995125255
1590,0.990042391
1591,0.951330891
1592,0.999500000
1593,0.929602788
1594,0.959377194
1595,0.358778681
1596,0.908581051
1597,0.981909804
1598,0.971099817
1599,0.701060832
1600,0.995356962
1601,0.975745163
1602,0.986053794
1603,0.935794264
1604,0.970379421
1605,1.000000000
1606,0.972158231
1607,0.746492598
1608,0.907166347
1609,0.910161870
1610,0.854037764
1611,0.989041667
1612,0.971321040
1613,0.972378308
1614,0.971886905
1615,0.963753892
1616,0.993549784
1617,0.396939074
1618,0.991824875
1619,0.996733288
1620,0.993231209
1621,0.979931076
1622,0.873554852
1623,0.990108734
1624,0.947275454
1625,0.991469094
1626,0.996476190
1627,0.862808080
1628,0.980434343
1629,0.986091709
1630,0.941036139
1631,0.985866416
1632,0.976896076
1633,0.851014434
1634,0.876239001
1635,0.955267852
1636,0.968522187
1637,0.992442280
1638,0.969857035
1639,0.992177318
1640,0.984054071
1641,0.954945804
1642,0.975936577
1643,0.948526512
1644,0.993935560
1645,0.846974979
1646,0.954097219
1647,0.939469161
1648,0.987741094
1649,0.929506791
1650,0.966052067
1651,0.914382111
1652,0.979651046
1653,0.996527778
1654,0.984019754
1655,0.969803752
1656,0.999736842
1657,0.984047358
1658,0.949723857
1659,0.853312668
1660,0.969887384
1661,0.992585526
1662,0.958763324
1663,0.929748063
1664,0.999470109
1665,0.960797931
